Source_Path,Destination_Path,Academic_Year,Term_or_Type,Doc_Nature,Subject,Level,Is_Scanned,OCR_Applied,Confidence_Score
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34281.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Corrige_Mathematiques_4AM_BEM_34281.pdf,Year_Unknown,Term_Unknown,Corrige,Mathematiques,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34289.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34289.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34291.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34291.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34290.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34290.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34282.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34282.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34287.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34287.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34294.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34294.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34296.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34296.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34297.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34297.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34298.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34298.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34295.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34295.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34300.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34300.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34301.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2020-2021\Cours_Resumes_2020-2021_Corrige_Mathematiques_4AM_BEM_34301.pdf,2020-2021,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34302.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34302.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34303.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34303.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34304.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34304.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34305.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34305.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34306.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34306.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34307.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2000\Cours_Resumes_2000_Mathematiques_4AM_BEM_34307.pdf,2000,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34299.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34299.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34308.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2008-2008\Examen\2008-2008_Term_Unknown_Mathematiques_4AM_BEM_34308.pdf,2008-2008,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34310.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34310.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34311.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\BEM_Officiel\Year_Unknown_BEM_Officiel_Mathematiques_4AM_BEM_34311.pdf,Year_Unknown,BEM_Officiel,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34312.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2019\Examen\2019_Examen_Mathematiques_4AM_BEM_34312.pdf,2019,Examen,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34313.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34313.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34309.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2019-2020\Examen\2019-2020_Term_Unknown_Mathematiques_4AM_BEM_34309.pdf,2019-2020,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,True,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34315.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34315.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34316.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34316.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34314.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2021-2022\Exercices_Series_2021-2022_Mathematiques_4AM_BEM_34314.pdf,2021-2022,Exercices_Series,Sujet,Mathematiques,4AM_BEM,True,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34318.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2021-2022\Cours_Resumes_2021-2022_Mathematiques_4AM_BEM_34318.pdf,2021-2022,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34319.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34319.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34320.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2022\Cours_Resumes_2022_Mathematiques_4AM_BEM_34320.pdf,2022,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34321.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34321.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34322.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2023-2024\Exercices_Series_2023-2024_Mathematiques_4AM_BEM_34322.pdf,2023-2024,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34323.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2021\Exercices_Series_2021_Civique_4AM_BEM_34323.pdf,2021,Exercices_Series,Sujet,Civique,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34324.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Trimestre_2\Year_Unknown_Trimestre_2_Mathematiques_4AM_BEM_34324.pdf,Year_Unknown,Trimestre_2,Sujet,Mathematiques,4AM_BEM,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34325.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Examen\Year_Unknown_Examen_Mathematiques_4AM_BEM_34325.pdf,Year_Unknown,Examen,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34326.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34326.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34327.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34327.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34328.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34328.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34329.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34329.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34330.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34330.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34331.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2018-2019\Devoirs\2018-2019_Devoirs_Mathematiques_4AM_BEM_34331.pdf,2018-2019,Devoirs,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34332.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34332.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34333.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34333.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34334.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34334.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34335.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34335.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34336.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34336.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34337.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34337.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34338.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34338.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34339.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34339.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34340.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34340.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34317.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Corrige_Mathematiques_4AM_BEM_34317.pdf,Year_Unknown,Term_Unknown,Corrige,Mathematiques,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34342.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Corrige_Mathematiques_4AM_BEM_34342.pdf,Year_Unknown,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34343.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2009\Exercices_Series_2009_Mathematiques_4AM_BEM_34343.pdf,2009,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34341.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2023\Examen\2023_Term_Unknown_Mathematiques_5AP_34341.pdf,2023,Term_Unknown,Sujet,Mathematiques,5AP,True,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34345.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34345.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34346.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34346.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34347.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Corrige_Mathematiques_4AM_BEM_34347.pdf,Year_Unknown,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34348.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34348.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34349.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2019-2020\Cours_Resumes_2019-2020_Corrige_Mathematiques_4AM_BEM_34349.pdf,2019-2020,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34350.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34350.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34351.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\BEM_Officiel\Year_Unknown_BEM_Officiel_Mathematiques_4AM_BEM_34351.pdf,Year_Unknown,BEM_Officiel,Sujet,Mathematiques,4AM_BEM,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34352.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Corrige_Mathematiques_4AM_BEM_34352.pdf,Year_Unknown,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34353.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2021\Exercices_Series_2021_Mathematiques_4AM_BEM_34353.pdf,2021,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34354.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2020-2021\Cours_Resumes_2020-2021_Mathematiques_4AM_BEM_34354.pdf,2020-2021,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34355.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34355.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34356.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34356.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34357.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34357.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34358.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34358.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34359.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Unclassified\Year_Unknown_Term_Unknown_Corrige_Mathematiques_4AM_BEM_34359.pdf,Year_Unknown,Term_Unknown,Corrige,Mathematiques,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34360.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34360.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34361.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Corrige_Mathematiques_4AM_BEM_34361.pdf,Year_Unknown,Exercices_Series,Corrige,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34362.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Needs_OCR\Year_Unknown_Term_Unknown_Mathematiques_4AM_BEM_34362.pdf,Year_Unknown,Term_Unknown,Sujet,Mathematiques,4AM_BEM,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34363.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34363.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34364.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2020\Exercices_Series_2020_Mathematiques_4AM_BEM_34364.pdf,2020,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34366.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34366.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34367.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\Exercices_Series_Mathematiques_4AM_BEM_34367.pdf,Year_Unknown,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34368.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Exercices_Series\2018-2019\Exercices_Series_2018-2019_Mathematiques_4AM_BEM_34368.pdf,2018-2019,Exercices_Series,Sujet,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34369.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34369.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34370.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\2022-2023\Examen\2022-2023_Term_Unknown_Mathematiques_4AM_BEM_34370.pdf,2022-2023,Term_Unknown,Sujet,Mathematiques,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34371.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\Cours_Resumes_Mathematiques_4AM_BEM_34371.pdf,Year_Unknown,Cours_Resumes,Sujet,Mathematiques,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34372.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Cours_Resumes\2022\Cours_Resumes_2022_Corrige_Mathematiques_4AM_BEM_34372.pdf,2022,Cours_Resumes,Corrige,Mathematiques,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\34373.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\math\Examen\Year_Unknown_Examen_Mathematiques_1AS_34373.pdf,Year_Unknown,Examen,Sujet,Mathematiques,1AS,False,False,60
